id,codigo_parametro,parametro_sensores_id,nombre_parametro,fecha_dato,valor_numero
873998,18001,1,Temperatura,2/25/2024 17:14,28.4
873999,18036,13,Humedad,2/25/2024 17:14,79.5
874010,18054,17,Radiacion solar,2/25/2024 17:14,166
874014,18001,1,Temperatura,2/25/2024 17:29,28.2
874015,18036,13,Humedad,2/25/2024 17:29,78.7
874026,18054,17,Radiacion solar,2/25/2024 17:29,93
874030,18001,1,Temperatura,2/25/2024 17:44,28
874031,18036,13,Humedad,2/25/2024 17:44,79
874042,18054,17,Radiacion solar,2/25/2024 17:44,83
874046,18001,1,Temperatura,2/25/2024 17:59,27.9
874047,18036,13,Humedad,2/25/2024 17:59,80.1
874058,18054,17,Radiacion solar,2/25/2024 17:59,52
874062,18001,1,Temperatura,2/25/2024 18:14,27.7
874063,18036,13,Humedad,2/25/2024 18:14,80.9
874074,18054,17,Radiacion solar,2/25/2024 18:14,35
874078,18001,1,Temperatura,2/25/2024 18:29,27.5
874079,18036,13,Humedad,2/25/2024 18:29,81.3
874090,18054,17,Radiacion solar,2/25/2024 18:30,22
874094,18001,1,Temperatura,2/25/2024 18:44,27.4
874095,18036,13,Humedad,2/25/2024 18:44,82.6
874106,18054,17,Radiacion solar,2/25/2024 18:44,3
874110,18001,1,Temperatura,2/25/2024 18:59,27.5
874111,18036,13,Humedad,2/25/2024 18:59,82.9
874122,18054,17,Radiacion solar,2/25/2024 18:59,0
874126,18001,1,Temperatura,2/25/2024 19:14,27.4
874127,18036,13,Humedad,2/25/2024 19:14,82.3
874138,18054,17,Radiacion solar,2/25/2024 19:14,0
874142,18001,1,Temperatura,2/25/2024 19:29,27.2
874143,18036,13,Humedad,2/25/2024 19:29,84
874154,18054,17,Radiacion solar,2/25/2024 19:29,0
874158,18001,1,Temperatura,2/25/2024 19:44,27.2
874159,18036,13,Humedad,2/25/2024 19:44,84.3
874170,18054,17,Radiacion solar,2/25/2024 19:44,0
874174,18001,1,Temperatura,2/25/2024 19:59,27
874175,18036,13,Humedad,2/25/2024 19:59,84.7
874186,18054,17,Radiacion solar,2/25/2024 19:59,0
874190,18001,1,Temperatura,2/25/2024 20:14,26.6
874191,18036,13,Humedad,2/25/2024 20:14,86.6
874202,18054,17,Radiacion solar,2/25/2024 20:14,0
874206,18001,1,Temperatura,2/25/2024 20:29,26.4
874207,18036,13,Humedad,2/25/2024 20:29,87.5
874218,18054,17,Radiacion solar,2/25/2024 20:29,0
874222,18001,1,Temperatura,2/25/2024 20:44,26.2
874223,18036,13,Humedad,2/25/2024 20:44,87.6
874234,18054,17,Radiacion solar,2/25/2024 20:44,0
874238,18001,1,Temperatura,2/25/2024 20:59,26
874239,18036,13,Humedad,2/25/2024 20:59,87.9
874250,18054,17,Radiacion solar,2/25/2024 20:59,0
874254,18001,1,Temperatura,2/25/2024 21:14,25.8
874255,18036,13,Humedad,2/25/2024 21:14,89.2
874266,18054,17,Radiacion solar,2/25/2024 21:14,0
874270,18001,1,Temperatura,2/25/2024 21:29,25.6
874271,18036,13,Humedad,2/25/2024 21:29,89.8
874282,18054,17,Radiacion solar,2/25/2024 21:29,0
874286,18001,1,Temperatura,2/25/2024 21:44,25
874287,18036,13,Humedad,2/25/2024 21:44,91.8
874298,18054,17,Radiacion solar,2/25/2024 21:44,0
874302,18001,1,Temperatura,2/25/2024 21:59,25.3
874303,18036,13,Humedad,2/25/2024 21:59,91
874314,18054,17,Radiacion solar,2/25/2024 21:59,0
874318,18001,1,Temperatura,2/25/2024 22:14,25.1
874319,18036,13,Humedad,2/25/2024 22:14,92.1
874330,18054,17,Radiacion solar,2/25/2024 22:14,0
874334,18001,1,Temperatura,2/25/2024 22:29,24.9
874335,18036,13,Humedad,2/25/2024 22:29,92.3
874346,18054,17,Radiacion solar,2/25/2024 22:29,0
874350,18001,1,Temperatura,2/25/2024 22:44,24.9
874351,18036,13,Humedad,2/25/2024 22:44,92.5
874362,18054,17,Radiacion solar,2/25/2024 22:44,0
874366,18001,1,Temperatura,2/25/2024 22:59,25
874367,18036,13,Humedad,2/25/2024 22:59,92.6
874378,18054,17,Radiacion solar,2/25/2024 22:59,0
874383,18036,13,Humedad,2/25/2024 23:14,93.2
874382,18001,1,Temperatura,2/25/2024 23:14,25.1
874394,18054,17,Radiacion solar,2/25/2024 23:14,0
874398,18001,1,Temperatura,2/25/2024 23:29,25
874399,18036,13,Humedad,2/25/2024 23:29,93.6
874410,18054,17,Radiacion solar,2/25/2024 23:29,0
874414,18001,1,Temperatura,2/25/2024 23:44,24.9
874415,18036,13,Humedad,2/25/2024 23:44,93.7
874426,18054,17,Radiacion solar,2/25/2024 23:44,0
874430,18001,1,Temperatura,2/25/2024 23:59,25.2
874431,18036,13,Humedad,2/25/2024 23:59,92.7
874442,18054,17,Radiacion solar,2/25/2024 23:59,0
874446,18001,1,Temperatura,2/26/2024 0:14,25.3
874447,18036,13,Humedad,2/26/2024 0:14,92.1
874458,18054,17,Radiacion solar,2/26/2024 0:14,0
874462,18001,1,Temperatura,2/26/2024 0:29,25.2
874463,18036,13,Humedad,2/26/2024 0:29,92.9
874474,18054,17,Radiacion solar,2/26/2024 0:29,0
874478,18001,1,Temperatura,2/26/2024 0:44,25.2
874479,18036,13,Humedad,2/26/2024 0:44,92.8
874490,18054,17,Radiacion solar,2/26/2024 0:44,0
874494,18001,1,Temperatura,2/26/2024 0:59,25
874495,18036,13,Humedad,2/26/2024 0:59,94
874506,18054,17,Radiacion solar,2/26/2024 0:59,0
874510,18001,1,Temperatura,2/26/2024 1:14,25
874511,18036,13,Humedad,2/26/2024 1:14,94.1
874522,18054,17,Radiacion solar,2/26/2024 1:14,0
874526,18001,1,Temperatura,2/26/2024 1:29,25.4
874527,18036,13,Humedad,2/26/2024 1:29,92.5
874538,18054,17,Radiacion solar,2/26/2024 1:29,0
874542,18001,1,Temperatura,2/26/2024 1:44,25.4
874543,18036,13,Humedad,2/26/2024 1:44,93.6
874554,18054,17,Radiacion solar,2/26/2024 1:44,0
874558,18001,1,Temperatura,2/26/2024 1:59,25.4
874559,18036,13,Humedad,2/26/2024 1:59,93.4
874570,18054,17,Radiacion solar,2/26/2024 1:59,0
874574,18001,1,Temperatura,2/26/2024 2:14,25.5
874575,18036,13,Humedad,2/26/2024 2:14,93
874586,18054,17,Radiacion solar,2/26/2024 2:15,0
874590,18001,1,Temperatura,2/26/2024 2:29,25.3
874591,18036,13,Humedad,2/26/2024 2:29,93.9
874602,18054,17,Radiacion solar,2/26/2024 2:29,0
874606,18001,1,Temperatura,2/26/2024 2:44,25
874607,18036,13,Humedad,2/26/2024 2:44,94.8
874618,18054,17,Radiacion solar,2/26/2024 2:44,0
874622,18001,1,Temperatura,2/26/2024 2:59,24.7
874623,18036,13,Humedad,2/26/2024 2:59,95.2
874634,18054,17,Radiacion solar,2/26/2024 2:59,0
874638,18001,1,Temperatura,2/26/2024 3:14,24.8
874639,18036,13,Humedad,2/26/2024 3:14,94.5
874650,18054,17,Radiacion solar,2/26/2024 3:14,0
874654,18001,1,Temperatura,2/26/2024 3:29,24.8
874655,18036,13,Humedad,2/26/2024 3:29,94.3
874666,18054,17,Radiacion solar,2/26/2024 3:29,0
874670,18001,1,Temperatura,2/26/2024 3:44,24.8
874671,18036,13,Humedad,2/26/2024 3:44,94.4
874682,18054,17,Radiacion solar,2/26/2024 3:44,0
874686,18001,1,Temperatura,2/26/2024 3:59,24.9
874687,18036,13,Humedad,2/26/2024 3:59,94.5
874698,18054,17,Radiacion solar,2/26/2024 3:59,0
874702,18001,1,Temperatura,2/26/2024 4:14,25
874703,18036,13,Humedad,2/26/2024 4:14,94.8
874714,18054,17,Radiacion solar,2/26/2024 4:14,0
874718,18001,1,Temperatura,2/26/2024 4:29,25.1
874719,18036,13,Humedad,2/26/2024 4:29,94.6
874730,18054,17,Radiacion solar,2/26/2024 4:29,0
874734,18001,1,Temperatura,2/26/2024 4:44,25.2
874735,18036,13,Humedad,2/26/2024 4:44,94.5
874746,18054,17,Radiacion solar,2/26/2024 4:44,0
874750,18001,1,Temperatura,2/26/2024 4:59,24.9
874751,18036,13,Humedad,2/26/2024 4:59,95.6
874762,18054,17,Radiacion solar,2/26/2024 4:59,0
874766,18001,1,Temperatura,2/26/2024 5:14,24.4
874767,18036,13,Humedad,2/26/2024 5:14,96
874778,18054,17,Radiacion solar,2/26/2024 5:14,0
874782,18001,1,Temperatura,2/26/2024 5:29,24.6
874783,18036,13,Humedad,2/26/2024 5:29,95.2
874794,18054,17,Radiacion solar,2/26/2024 5:29,0
874798,18001,1,Temperatura,2/26/2024 5:44,24.6
874799,18036,13,Humedad,2/26/2024 5:44,95.1
874810,18054,17,Radiacion solar,2/26/2024 5:44,0
874814,18001,1,Temperatura,2/26/2024 5:59,24.5
874815,18036,13,Humedad,2/26/2024 5:59,95.6
874826,18054,17,Radiacion solar,2/26/2024 5:59,0
874830,18001,1,Temperatura,2/26/2024 6:14,24.3
874831,18036,13,Humedad,2/26/2024 6:14,96
874842,18054,17,Radiacion solar,2/26/2024 6:14,0
874846,18001,1,Temperatura,2/26/2024 6:29,24.2
874847,18036,13,Humedad,2/26/2024 6:29,95.9
874858,18054,17,Radiacion solar,2/26/2024 6:29,0
874862,18001,1,Temperatura,2/26/2024 6:44,24.1
874863,18036,13,Humedad,2/26/2024 6:44,96.2
874874,18054,17,Radiacion solar,2/26/2024 6:44,4
874878,18001,1,Temperatura,2/26/2024 6:59,24.2
874879,18036,13,Humedad,2/26/2024 6:59,96.4
874890,18054,17,Radiacion solar,2/26/2024 6:59,11
874894,18001,1,Temperatura,2/26/2024 7:14,24.4
874895,18036,13,Humedad,2/26/2024 7:14,96.6
874906,18054,17,Radiacion solar,2/26/2024 7:14,27
874910,18001,1,Temperatura,2/26/2024 7:29,24.5
874911,18036,13,Humedad,2/26/2024 7:29,97.2
874922,18054,17,Radiacion solar,2/26/2024 7:29,50
874926,18001,1,Temperatura,2/26/2024 7:44,24.7
874927,18036,13,Humedad,2/26/2024 7:44,97.6
874938,18054,17,Radiacion solar,2/26/2024 7:44,95
874942,18001,1,Temperatura,2/26/2024 7:59,25
874943,18036,13,Humedad,2/26/2024 7:59,98.2
874951,18054,17,Radiacion solar,2/26/2024 7:59,178
874958,18001,1,Temperatura,2/26/2024 8:14,25.5
874959,18036,13,Humedad,2/26/2024 8:14,98.5
874970,18054,17,Radiacion solar,2/26/2024 8:14,300
874974,18001,1,Temperatura,2/26/2024 8:29,26.4
874975,18036,13,Humedad,2/26/2024 8:29,96.4
874986,18054,17,Radiacion solar,2/26/2024 8:29,360
874990,18001,1,Temperatura,2/26/2024 8:44,27.4
874991,18036,13,Humedad,2/26/2024 8:44,93.1
875002,18054,17,Radiacion solar,2/26/2024 8:44,506
875006,18001,1,Temperatura,2/26/2024 8:59,28
875007,18036,13,Humedad,2/26/2024 8:59,89.4
875018,18054,17,Radiacion solar,2/26/2024 8:59,434
875022,18001,1,Temperatura,2/26/2024 9:14,27.9
875023,18036,13,Humedad,2/26/2024 9:14,86.5
875034,18054,17,Radiacion solar,2/26/2024 9:14,485
875038,18001,1,Temperatura,2/26/2024 9:29,28.1
875039,18036,13,Humedad,2/26/2024 9:29,85.1
875050,18054,17,Radiacion solar,2/26/2024 9:29,663
875054,18001,1,Temperatura,2/26/2024 9:44,28.3
875055,18036,13,Humedad,2/26/2024 9:44,84.9
875066,18054,17,Radiacion solar,2/26/2024 9:44,443
875070,18001,1,Temperatura,2/26/2024 9:59,28.2
875071,18036,13,Humedad,2/26/2024 9:59,82.6
875082,18054,17,Radiacion solar,2/26/2024 9:59,269
875086,18001,1,Temperatura,2/26/2024 15:00,29.9
875087,18036,13,Humedad,2/26/2024 15:00,75.8
875092,18054,17,Radiacion solar,2/26/2024 15:00,758
875103,18054,17,Radiacion solar,2/26/2024 15:00,909
875112,18001,1,Temperatura,2/26/2024 15:00,30.2
875114,18036,13,Humedad,2/26/2024 15:00,76.1
875124,18054,17,Radiacion solar,2/26/2024 15:01,1051
875128,18001,1,Temperatura,2/26/2024 15:02,30.6
875129,18036,13,Humedad,2/26/2024 15:02,75.3
875140,18001,1,Temperatura,2/26/2024 15:02,29.6
875141,18036,13,Humedad,2/26/2024 15:02,78.9
875146,18001,1,Temperatura,2/26/2024 15:02,29.8
875147,18036,13,Humedad,2/26/2024 15:02,76.5
875152,18054,17,Radiacion solar,2/26/2024 15:03,1106
875156,18054,17,Radiacion solar,2/26/2024 15:03,512
875166,18054,17,Radiacion solar,2/26/2024 15:04,553
875168,18001,1,Temperatura,2/26/2024 15:04,30.2
875170,18036,13,Humedad,2/26/2024 15:04,77.8
875188,18054,17,Radiacion solar,2/26/2024 15:05,576
875193,18001,1,Temperatura,2/26/2024 15:05,29.2
875195,18036,13,Humedad,2/26/2024 15:05,77.4
875204,18054,17,Radiacion solar,2/26/2024 15:06,462
875208,18054,17,Radiacion solar,2/26/2024 15:06,708
875218,18001,1,Temperatura,2/26/2024 15:06,30.6
875219,18036,13,Humedad,2/26/2024 15:06,75.7
875220,18054,17,Radiacion solar,2/26/2024 15:06,990
875225,18054,17,Radiacion solar,2/26/2024 15:06,737
875233,18001,1,Temperatura,2/26/2024 15:06,29.5
875236,18036,13,Humedad,2/26/2024 15:06,79
875246,18001,1,Temperatura,2/26/2024 15:06,30
875248,18036,13,Humedad,2/26/2024 15:06,76.7
875256,18001,1,Temperatura,2/26/2024 15:06,30.7
875257,18036,13,Humedad,2/26/2024 15:06,75.7
875258,18054,17,Radiacion solar,2/26/2024 15:06,1047
875278,18001,1,Temperatura,2/26/2024 15:07,30.4
875279,18036,13,Humedad,2/26/2024 15:07,76.9
875284,18054,17,Radiacion solar,2/26/2024 15:07,588
875288,18054,17,Radiacion solar,2/26/2024 15:07,332
875295,18054,17,Radiacion solar,2/26/2024 15:07,571
875303,18036,13,Humedad,2/26/2024 15:08,80.2
875302,18001,1,Temperatura,2/26/2024 15:08,29.2
875312,18054,17,Radiacion solar,2/26/2024 15:08,522
875319,18036,13,Humedad,2/26/2024 15:08,79.6
875318,18001,1,Temperatura,2/26/2024 15:08,28.9
875324,18054,17,Radiacion solar,2/26/2024 15:08,389
875328,18054,17,Radiacion solar,2/26/2024 15:08,325
875339,18036,13,Humedad,2/26/2024 15:09,78.9
875338,18001,1,Temperatura,2/26/2024 15:09,29.7
875344,18001,1,Temperatura,2/26/2024 15:10,30.7
875345,18036,13,Humedad,2/26/2024 15:10,75.1
875350,18001,1,Temperatura,2/26/2024 15:11,31
875351,18036,13,Humedad,2/26/2024 15:11,73.7
875367,18001,1,Temperatura,2/26/2024 15:11,30.1
875368,18036,13,Humedad,2/26/2024 15:11,77.3
875375,18036,13,Humedad,2/26/2024 15:14,79.9
875374,18001,1,Temperatura,2/26/2024 15:14,29.2
875386,18054,17,Radiacion solar,2/26/2024 15:14,285
875390,18001,1,Temperatura,2/26/2024 15:29,29.2
875391,18036,13,Humedad,2/26/2024 15:29,79.7
875402,18054,17,Radiacion solar,2/26/2024 15:29,414
875406,18001,1,Temperatura,2/26/2024 15:44,29.6
875407,18036,13,Humedad,2/26/2024 15:44,77.4
875418,18054,17,Radiacion solar,2/26/2024 15:44,239
875422,18001,1,Temperatura,2/26/2024 15:59,29.4
875423,18036,13,Humedad,2/26/2024 15:59,78.6
875434,18054,17,Radiacion solar,2/26/2024 15:59,235
875438,18001,1,Temperatura,2/26/2024 16:14,29.4
875439,18036,13,Humedad,2/26/2024 16:14,77.9
875450,18054,17,Radiacion solar,2/26/2024 16:14,276
875454,18001,1,Temperatura,2/26/2024 16:29,29.1
875455,18036,13,Humedad,2/26/2024 16:29,77.4
875466,18054,17,Radiacion solar,2/26/2024 16:29,265
875470,18001,1,Temperatura,2/26/2024 16:44,28.8
875471,18036,13,Humedad,2/26/2024 16:44,77.6
875482,18054,17,Radiacion solar,2/26/2024 16:44,244
875487,18036,13,Humedad,2/26/2024 16:59,78.7
875486,18001,1,Temperatura,2/26/2024 16:59,28.6
875498,18054,17,Radiacion solar,2/26/2024 16:59,207
875502,18001,1,Temperatura,2/26/2024 17:14,28.7
875503,18036,13,Humedad,2/26/2024 17:14,78
875514,18054,17,Radiacion solar,2/26/2024 17:14,147
875518,18001,1,Temperatura,2/26/2024 17:29,28.5
875519,18036,13,Humedad,2/26/2024 17:29,77.9
875530,18054,17,Radiacion solar,2/26/2024 17:29,98
875534,18001,1,Temperatura,2/26/2024 17:44,28.3
875535,18036,13,Humedad,2/26/2024 17:44,78.1
875546,18054,17,Radiacion solar,2/26/2024 17:44,91
875551,18036,13,Humedad,2/26/2024 17:59,78.6
875550,18001,1,Temperatura,2/26/2024 17:59,28.1
875562,18054,17,Radiacion solar,2/26/2024 17:59,46
875567,18036,13,Humedad,2/26/2024 18:14,79.3
875566,18001,1,Temperatura,2/26/2024 18:14,27.9
875578,18054,17,Radiacion solar,2/26/2024 18:14,24
875583,18036,13,Humedad,2/26/2024 18:29,80.3
875582,18001,1,Temperatura,2/26/2024 18:29,27.7
875594,18054,17,Radiacion solar,2/26/2024 18:29,15
875598,18001,1,Temperatura,2/26/2024 18:44,27.6
875599,18036,13,Humedad,2/26/2024 18:44,81.1
875610,18054,17,Radiacion solar,2/26/2024 18:44,3
875614,18001,1,Temperatura,2/26/2024 18:59,27.4
875615,18036,13,Humedad,2/26/2024 18:59,82.6
875626,18054,17,Radiacion solar,2/26/2024 18:59,0
875630,18001,1,Temperatura,2/26/2024 19:14,26.7
875631,18036,13,Humedad,2/26/2024 19:14,83.9
875642,18054,17,Radiacion solar,2/26/2024 19:14,0
875646,18001,1,Temperatura,2/26/2024 19:29,27.4
875647,18036,13,Humedad,2/26/2024 19:29,82.8
875658,18054,17,Radiacion solar,2/26/2024 19:29,0
875662,18001,1,Temperatura,2/26/2024 19:44,27.4
875663,18036,13,Humedad,2/26/2024 19:44,81.8
875674,18054,17,Radiacion solar,2/26/2024 19:44,0
875678,18001,1,Temperatura,2/26/2024 19:59,27.3
875679,18036,13,Humedad,2/26/2024 19:59,82.8
875690,18054,17,Radiacion solar,2/26/2024 19:59,0
875695,18036,13,Humedad,2/26/2024 20:14,83.8
875694,18001,1,Temperatura,2/26/2024 20:14,27
875706,18054,17,Radiacion solar,2/26/2024 20:14,0
875711,18036,13,Humedad,2/26/2024 20:29,85.4
875710,18001,1,Temperatura,2/26/2024 20:29,26.7
875722,18054,17,Radiacion solar,2/26/2024 20:29,0
875726,18001,1,Temperatura,2/26/2024 20:44,26.5
875727,18036,13,Humedad,2/26/2024 20:44,86.3
875738,18054,17,Radiacion solar,2/26/2024 20:44,0
875742,18001,1,Temperatura,2/26/2024 20:59,26.4
875743,18036,13,Humedad,2/26/2024 20:59,86.7
875754,18054,17,Radiacion solar,2/26/2024 20:59,0
875758,18001,1,Temperatura,2/26/2024 21:14,26.2
875759,18036,13,Humedad,2/26/2024 21:14,88.5
875770,18054,17,Radiacion solar,2/26/2024 21:14,0
875774,18001,1,Temperatura,2/26/2024 21:29,26
875775,18036,13,Humedad,2/26/2024 21:29,88.9
875786,18054,17,Radiacion solar,2/26/2024 21:29,0
875790,18001,1,Temperatura,2/26/2024 21:44,26
875791,18036,13,Humedad,2/26/2024 21:44,88.5
875802,18054,17,Radiacion solar,2/26/2024 21:44,0
875807,18036,13,Humedad,2/26/2024 21:59,87.3
875806,18001,1,Temperatura,2/26/2024 21:59,26.2
875818,18054,17,Radiacion solar,2/26/2024 21:59,0
875823,18036,13,Humedad,2/26/2024 22:14,87.6
875822,18001,1,Temperatura,2/26/2024 22:14,26.2
875834,18054,17,Radiacion solar,2/26/2024 22:14,0
875839,18036,13,Humedad,2/26/2024 22:29,88.7
875838,18001,1,Temperatura,2/26/2024 22:29,26
875850,18054,17,Radiacion solar,2/26/2024 22:29,0
875855,18036,13,Humedad,2/26/2024 22:44,88.3
875854,18001,1,Temperatura,2/26/2024 22:44,26.1
875866,18054,17,Radiacion solar,2/26/2024 22:44,0
875871,18036,13,Humedad,2/26/2024 22:59,89.7
875870,18001,1,Temperatura,2/26/2024 22:59,25.8
875882,18054,17,Radiacion solar,2/26/2024 22:59,0
875887,18036,13,Humedad,2/26/2024 23:14,89.4
875886,18001,1,Temperatura,2/26/2024 23:14,25.8
875898,18054,17,Radiacion solar,2/26/2024 23:14,0
875903,18036,13,Humedad,2/26/2024 23:29,89.5
875902,18001,1,Temperatura,2/26/2024 23:29,25.8
875914,18054,17,Radiacion solar,2/26/2024 23:29,0
875919,18036,13,Humedad,2/26/2024 23:44,89.3
875918,18001,1,Temperatura,2/26/2024 23:44,25.8
875930,18054,17,Radiacion solar,2/26/2024 23:44,0
875934,18001,1,Temperatura,2/26/2024 23:59,25.5
875935,18036,13,Humedad,2/26/2024 23:59,89.9
875946,18054,17,Radiacion solar,2/26/2024 23:59,0
875950,18001,1,Temperatura,2/27/2024 0:14,25.8
875951,18036,13,Humedad,2/27/2024 0:14,89.2
875962,18054,17,Radiacion solar,2/27/2024 0:14,0
875967,18036,13,Humedad,2/27/2024 0:29,89
875966,18001,1,Temperatura,2/27/2024 0:29,25.8
875978,18054,17,Radiacion solar,2/27/2024 0:29,0
875982,18001,1,Temperatura,2/27/2024 0:44,25.9
875983,18036,13,Humedad,2/27/2024 0:44,89
875994,18054,17,Radiacion solar,2/27/2024 0:44,0
875998,18001,1,Temperatura,2/27/2024 0:59,25.9
875999,18036,13,Humedad,2/27/2024 0:59,89.2
876010,18054,17,Radiacion solar,2/27/2024 0:59,0
876014,18001,1,Temperatura,2/27/2024 1:14,25.8
876015,18036,13,Humedad,2/27/2024 1:14,89.1
876026,18054,17,Radiacion solar,2/27/2024 1:14,0
876030,18001,1,Temperatura,2/27/2024 1:29,25.8
876031,18036,13,Humedad,2/27/2024 1:29,89.3
876042,18054,17,Radiacion solar,2/27/2024 1:29,0
876046,18001,1,Temperatura,2/27/2024 1:44,25.6
876047,18036,13,Humedad,2/27/2024 1:44,89.6
876058,18054,17,Radiacion solar,2/27/2024 1:44,0
876062,18001,1,Temperatura,2/27/2024 1:59,25.9
876063,18036,13,Humedad,2/27/2024 1:59,89.8
876074,18054,17,Radiacion solar,2/27/2024 1:59,0
876079,18036,13,Humedad,2/27/2024 2:14,91.4
876078,18001,1,Temperatura,2/27/2024 2:14,25.7
876090,18054,17,Radiacion solar,2/27/2024 2:15,0
876095,18036,13,Humedad,2/27/2024 2:29,93.4
876094,18001,1,Temperatura,2/27/2024 2:29,25.2
876106,18054,17,Radiacion solar,2/27/2024 2:29,0
876110,18001,1,Temperatura,2/27/2024 2:44,25.2
876111,18036,13,Humedad,2/27/2024 2:44,92.9
876122,18054,17,Radiacion solar,2/27/2024 2:44,0
876127,18036,13,Humedad,2/27/2024 2:59,92.8
876126,18001,1,Temperatura,2/27/2024 2:59,25.3
876138,18054,17,Radiacion solar,2/27/2024 2:59,0
876142,18001,1,Temperatura,2/27/2024 3:14,25.5
876143,18036,13,Humedad,2/27/2024 3:14,92.6
876154,18054,17,Radiacion solar,2/27/2024 3:14,0
876158,18001,1,Temperatura,2/27/2024 3:29,25.6
876159,18036,13,Humedad,2/27/2024 3:29,93.7
876170,18054,17,Radiacion solar,2/27/2024 3:29,0
876174,18001,1,Temperatura,2/27/2024 3:44,25.5
876175,18036,13,Humedad,2/27/2024 3:44,94.2
876186,18054,17,Radiacion solar,2/27/2024 3:44,0
876190,18001,1,Temperatura,2/27/2024 3:59,25.4
876191,18036,13,Humedad,2/27/2024 3:59,94.8
876202,18054,17,Radiacion solar,2/27/2024 3:59,0
876207,18036,13,Humedad,2/27/2024 4:14,94.9
876206,18001,1,Temperatura,2/27/2024 4:14,25.5
876218,18054,17,Radiacion solar,2/27/2024 4:14,0
876222,18001,1,Temperatura,2/27/2024 4:29,25.5
876223,18036,13,Humedad,2/27/2024 4:29,95.2
876234,18054,17,Radiacion solar,2/27/2024 4:29,0
876238,18001,1,Temperatura,2/27/2024 4:44,25.5
876239,18036,13,Humedad,2/27/2024 4:44,95.4
876250,18054,17,Radiacion solar,2/27/2024 4:44,0
876254,18001,1,Temperatura,2/27/2024 4:59,25.6
876255,18036,13,Humedad,2/27/2024 4:59,95.1
876266,18054,17,Radiacion solar,2/27/2024 4:59,0
876270,18001,1,Temperatura,2/27/2024 5:14,25.5
876271,18036,13,Humedad,2/27/2024 5:14,95.3
876282,18054,17,Radiacion solar,2/27/2024 5:14,0
876286,18001,1,Temperatura,2/27/2024 5:29,25.5
876287,18036,13,Humedad,2/27/2024 5:29,95.6
876298,18054,17,Radiacion solar,2/27/2024 5:29,0
876303,18036,13,Humedad,2/27/2024 5:44,95.6
876302,18001,1,Temperatura,2/27/2024 5:44,25.4
876314,18054,17,Radiacion solar,2/27/2024 5:44,0
876318,18001,1,Temperatura,2/27/2024 5:59,25.3
876319,18036,13,Humedad,2/27/2024 5:59,95.9
876330,18054,17,Radiacion solar,2/27/2024 5:59,0
876340,18054,17,Radiacion solar,2/27/2024 6:14,0
876344,18001,1,Temperatura,2/27/2024 6:29,25.1
876345,18036,13,Humedad,2/27/2024 6:29,96.4
876356,18054,17,Radiacion solar,2/27/2024 6:29,0
876360,18001,1,Temperatura,2/27/2024 6:44,25
876361,18036,13,Humedad,2/27/2024 6:44,96.3
876372,18054,17,Radiacion solar,2/27/2024 6:44,5
876376,18001,1,Temperatura,2/27/2024 6:59,25
876377,18036,13,Humedad,2/27/2024 6:59,96.8
876388,18054,17,Radiacion solar,2/27/2024 6:59,22
876392,18001,1,Temperatura,2/27/2024 7:14,24.9
876393,18036,13,Humedad,2/27/2024 7:14,97.4
876404,18054,17,Radiacion solar,2/27/2024 7:14,45
876409,18036,13,Humedad,2/27/2024 7:29,97.7
876408,18001,1,Temperatura,2/27/2024 7:29,25
876420,18054,17,Radiacion solar,2/27/2024 7:29,61
876425,18036,13,Humedad,2/27/2024 7:44,98.1
876424,18001,1,Temperatura,2/27/2024 7:44,25.1
876436,18054,17,Radiacion solar,2/27/2024 7:44,102
876440,18001,1,Temperatura,2/27/2024 7:59,25.5
876441,18036,13,Humedad,2/27/2024 7:59,98.6
876452,18054,17,Radiacion solar,2/27/2024 7:59,211
876456,18001,1,Temperatura,2/27/2024 8:14,26
876457,18036,13,Humedad,2/27/2024 8:14,98.4
876468,18054,17,Radiacion solar,2/27/2024 8:14,324
876472,18001,1,Temperatura,2/27/2024 8:29,26.8
876473,18036,13,Humedad,2/27/2024 8:29,95.5
876484,18054,17,Radiacion solar,2/27/2024 8:29,375
876489,18036,13,Humedad,2/27/2024 8:44,91.8
876488,18001,1,Temperatura,2/27/2024 8:44,27.6
876500,18054,17,Radiacion solar,2/27/2024 8:44,486
876505,18036,13,Humedad,2/27/2024 8:59,89.2
876504,18001,1,Temperatura,2/27/2024 8:59,27.6
876516,18054,17,Radiacion solar,2/27/2024 8:59,367
876521,18036,13,Humedad,2/27/2024 9:14,87.5
876520,18001,1,Temperatura,2/27/2024 9:14,27.5
876532,18054,17,Radiacion solar,2/27/2024 9:14,135
876537,18036,13,Humedad,2/27/2024 9:29,86.7
876536,18001,1,Temperatura,2/27/2024 9:29,27.2
876548,18054,17,Radiacion solar,2/27/2024 9:29,196
876552,18001,1,Temperatura,2/27/2024 9:44,27.5
876553,18036,13,Humedad,2/27/2024 9:44,85.2
876564,18054,17,Radiacion solar,2/27/2024 9:44,435
876568,18001,1,Temperatura,2/27/2024 9:59,28.1
876569,18036,13,Humedad,2/27/2024 9:59,83.6
876580,18054,17,Radiacion solar,2/27/2024 9:59,677
876584,18001,1,Temperatura,2/27/2024 10:14,29.1
876585,18036,13,Humedad,2/27/2024 10:14,80.2
876596,18054,17,Radiacion solar,2/27/2024 10:14,791
876600,18001,1,Temperatura,2/27/2024 10:29,29.6
876601,18036,13,Humedad,2/27/2024 10:29,79.4
